X,Y,Z
0,0534668,-1,016632,-0,1013184
0,0534668,-1,016632,-0,1013184
0,02856445,-1,001495,-0,06274414
0,02856445,-1,001495,-0,06274414
0,02856445,-1,001495,-0,06274414
0,02856445,-1,001495,-0,06274414
0,04077148,-1,025177,-0,08764648
0,04077148,-1,025177,-0,08764648
0,04077148,-1,025177,-0,08764648
0,04077148,-1,025177,-0,08764648
0,03588867,-1,017365,-0,08618164
0,03588867,-1,017365,-0,08618164
0,03588867,-1,017365,-0,08618164
0,03588867,-1,017365,-0,08618164
0,02001953,-1,012238,-0,09570313
0,02001953,-1,012238,-0,09570313
0,02001953,-1,012238,-0,09570313
0,02001953,-1,012238,-0,09570313
0,08422852,-1,010284,-0,1853027
0,08422852,-1,010284,-0,1853027
0,08422852,-1,010284,-0,1853027
0,07495117,-1,006866,-0,1555176
0,07495117,-1,006866,-0,1555176
0,07495117,-1,006866,-0,1555176
0,07495117,-1,006866,-0,1555176
-0,009033203,-1,00589,-0,08862305
-0,009033203,-1,00589,-0,08862305
-0,009033203,-1,00589,-0,08862305
-0,009033203,-1,00589,-0,08862305
-0,05639648,-1,008575,0,07836914
-0,0